pr_id,type_estate,district,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,entrance,frontage
39524330,Nhà riêng,Cầu Giấy,14/05/2024,49 m²,"8,4 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,,6 tầng,"2,8 m",4 m
38958282,Nhà riêng,Cầu Giấy,14/05/2024,38 m²,"5,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,"2,5 m","3,6 m"
39839193,Nhà riêng,Chương Mỹ,13/05/2024,31 m²,"1,75 tỷ",,,,,3 tầng,,
39016580,Nhà riêng,Hoàng Mai,14/05/2024,45 m²,"8,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,6 tầng,8 m,4 m
39648993,Nhà mặt phố,Tây Hồ,02/05/2024,70 m²,62 tỷ,Sổ đỏ/ Sổ hồng,,,,,,
39511593,Nhà mặt phố,Long Biên,06/05/2024,"153,5 m²","12,5 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,1 phòng,1 tầng,8 m,7 m
39727030,Nhà mặt phố,Thanh Xuân,09/05/2024,164 m²,55 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,6 phòng,5 phòng,5 tầng,15 m,"8,1 m"
39683750,Nhà riêng,Nam Từ Liêm,10/05/2024,37 m²,3 tỷ,,,3 phòng,,3 tầng,,
39467344,Nhà riêng,Thanh Xuân,14/05/2024,52 m²,"9,3 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,5 phòng,5 phòng,5 tầng,3 m,"4,9 m"
39723662,Nhà riêng,Đống Đa,14/05/2024,55 m²,"19,5 tỷ",Sổ đỏ/ Sổ hồng,,5 phòng,6 phòng,7 tầng,7 m,5 m
39672889,Nhà riêng,Hà Đông,06/05/2024,"41,2 m²","2,25 tỷ",,Nhà có nội thất cơ bản.,4 phòng,3 phòng,3 tầng,,
39850666,Nhà riêng,Cầu Giấy,14/05/2024,48 m²,"13,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,4 phòng,5 tầng,7 m,4 m
39690432,Nhà riêng,Đống Đa,06/05/2024,60 m²,"6,5 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,4 phòng,3 phòng,4 tầng,,"4,5 m"
39765249,Nhà riêng,Long Biên,06/05/2024,40 m²,"5,65 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,6 tầng,"3,5 m",4 m
39614492,Nhà riêng,Cầu Giấy,14/05/2024,100 m²,43 tỷ,Sổ đỏ/ Sổ hồng,,7 phòng,8 phòng,8 tầng,6 m,"7,5 m"
39526325,Nhà riêng,Nam Từ Liêm,14/05/2024,40 m²,10 tỷ,Sổ đỏ/ Sổ hồng,"Đầy đủ - Chủ nhà xác định ở lâu dài nên xây dựng tỷ mỉ, cẩn thận và đầu tư toàn đồ sang, xịn cho ngôi nhà. Sàn nhà và cầu thang đều sử dụng gỗ thịt, toàn bộ cửa đều bằng gỗ lim. Thiết bị vệ sinh nhập.",3 phòng,4 phòng,5 tầng,4 m,"3,6 m"
39802308,Nhà riêng,Thanh Xuân,09/05/2024,85 m²,"8,8 tỷ",Sổ đỏ/ Sổ hồng,,7 phòng,6 phòng,4 tầng,,"4,6 m"
39783407,Nhà riêng,Long Biên,07/05/2024,142 m²,14 tỷ,Sổ đỏ.,,6 phòng,12 phòng,5 tầng,5 m,"6,3 m"
34335695,Nhà riêng,Sóc Sơn,14/05/2024,110 m²,"1,7 tỷ",Sổ đỏ/ sổ hồng,,,,3 tầng,,
39663018,Nhà riêng,Thanh Xuân,13/05/2024,80 m²,"7,65 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,5 tầng,,"3,5 m"
39744465,Nhà riêng,Đống Đa,14/05/2024,80 m²,23 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,8 phòng,5 tầng,5 m,"5,5 m"
39752372,Nhà riêng,Cầu Giấy,14/05/2024,35 m²,"5,3 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,3 m,4 m
39706493,Nhà riêng,Tây Hồ,08/05/2024,45 m²,"6,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,4 phòng,5 tầng,"2,5 m",4 m
39371015,Nhà riêng,Hoàng Mai,14/05/2024,48 m²,"10,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,6 phòng,6 phòng,6 tầng,,
39850896,Nhà mặt phố,Tây Hồ,14/05/2024,75 m²,20 tỷ,,,4 phòng,,4 tầng,,6 m
39822146,Nhà riêng,Ba Đình,11/05/2024,65 m²,"17,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,14 phòng,29 phòng,9 tầng,4 m,"4,5 m"
39741615,Nhà riêng,Ba Đình,14/05/2024,45 m²,16 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,6 phòng,7 tầng,5 m,"4,2 m"
39816984,Nhà riêng,Ba Đình,10/05/2024,35 m²,"6,25 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,3 m,"4,3 m"
39752216,Nhà riêng,Cầu Giấy,04/05/2024,65 m²,17 tỷ,,Đầy đủ,13 phòng,13 phòng,8 tầng,5 m,"5,2 m"
39850892,Nhà riêng,Hai Bà Trưng,14/05/2024,50 m²,"10,68 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,10 phòng,10 phòng,6 tầng,,"4,5 m"
38009610,Nhà riêng,Cầu Giấy,14/05/2024,50 m²,10 tỷ,Sổ đỏ/ Sổ hồng,,5 phòng,4 phòng,4 tầng,7 m,
39673260,Nhà riêng,Ba Đình,04/05/2024,50 m²,12 tỷ,Sổ đỏ/ Sổ hồng,"Đầy đủ có bàn ghế, tủ bếp, điều hòa, nóng lạnh, rèm cửa thiết bị wc đầy đủ.",6 phòng,6 phòng,7 tầng,3 m,"4,2 m"
39789190,Nhà riêng,Đống Đa,08/05/2024,60 m²,"15,7 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,5 phòng,5 tầng,6 m,"5,1 m"
39783188,Nhà riêng,Tây Hồ,07/05/2024,34 m²,"5,8 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,4 phòng,5 tầng,"2,5 m","3,5 m"
30363363,Nhà biệt thự liền kề,Hà Đông,11/05/2024,196 m²,33 tỷ,,,,,,,
39794665,Nhà riêng,Long Biên,08/05/2024,93 m²,"9,6 tỷ",Sổ đỏ/ Sổ hồng,,,,,"6,5 m",5 m
39779110,Nhà riêng,Nam Từ Liêm,07/05/2024,60 m²,"7,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,"2,8 m",5 m
39439480,Nhà riêng,Hoài Đức,09/05/2024,38 m²,"2,36 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,,,2 m,"3,2 m"
39583641,Nhà riêng,Hà Đông,08/05/2024,35 m²,"2,2 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,4 phòng,4 tầng,"2,5 m",4 m
39820115,Nhà mặt phố,Cầu Giấy,11/05/2024,90 m²,37 tỷ,Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,5 tầng,15 m,5 m
39850858,Nhà riêng,Cầu Giấy,14/05/2024,30 m²,"5,4 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,4 phòng,5 tầng,2 m,
39724624,Nhà mặt phố,Cầu Giấy,14/05/2024,38 m²,14 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,7 tầng,6 m,"3,7 m"
39652055,Nhà biệt thự liền kề,Nam Từ Liêm,09/05/2024,160 m²,90 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,4 phòng,4 tầng,13 m,"24,09 m"
39850373,Nhà mặt phố,Hai Bà Trưng,14/05/2024,138 m²,42 tỷ,Sổ đỏ/ Sổ hồng,,2 phòng,2 phòng,2 tầng,7 m,"4,3 m"
39767165,Nhà riêng,Cầu Giấy,06/05/2024,60 m²,"9,3 tỷ",,,,,5 tầng,,
39818843,Nhà riêng,Hà Đông,11/05/2024,33 m²,"2,2 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,3 phòng,3 tầng,"2,5 m",4 m
39850567,Nhà riêng,Thanh Xuân,14/05/2024,60 m²,"9,8 tỷ",Sổ đỏ/ Sổ hồng,,5 phòng,6 phòng,4 tầng,,"4,5 m"
39400394,Nhà riêng,Long Biên,09/05/2024,55 m²,"4,69 tỷ",,,3 phòng,,,,"3,8 m"
39729685,Nhà biệt thự liền kề,Long Biên,09/05/2024,183 m²,31 tỷ,Sổ đỏ/ Sổ hồng.,Cơ bản.,4 phòng,3 phòng,4 tầng,"13,5 m","13,3 m"
39850451,Nhà riêng,Cầu Giấy,14/05/2024,40 m²,"7,6 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,,5 tầng,,
39850414,Nhà riêng,Long Biên,14/05/2024,41 m²,"4,18 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,"4,5 m",4 m
39742428,Nhà biệt thự liền kề,Tây Hồ,14/05/2024,340 m²,440 triệu/m²,Sổ đỏ/ Sổ hồng,Không nội thất,,,3 tầng,40 m,12 m
39772026,Nhà riêng,Cầu Giấy,07/05/2024,30 m²,"5,6 tỷ",,,,,,,
39284497,Nhà riêng,Long Biên,10/05/2024,96 m²,"19,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,11 m,6 m
36317445,Nhà biệt thự liền kề,Hoàng Mai,13/05/2024,99 m²,28 tỷ,Sổ đỏ/ Sổ hồng.,Đầy đủ.,5 phòng,5 phòng,4 tầng,20 m,"6,6 m"
39824901,Nhà riêng,Ba Đình,13/05/2024,45 m²,"9,5 tỷ",Sổ đỏ,Đầy đủ,,,,,
39841340,Nhà riêng,Hoàng Mai,14/05/2024,53 m²,"7,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,3 phòng,5 tầng,,
39850403,Nhà mặt phố,Thanh Xuân,14/05/2024,103 m²,"23,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,,,4 tầng,,"4,5 m"
39658814,Nhà biệt thự liền kề,Thanh Xuân,12/05/2024,98 m²,35 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,5 phòng,5 tầng,11 m,"7,5 m"
39830005,Nhà riêng,Đống Đa,12/05/2024,91 m²,21 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,25 phòng,25 phòng,8 tầng,,
39830193,Nhà riêng,Cầu Giấy,12/05/2024,36 m²,"6,3 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,4 phòng,6 tầng,2 m,8 m
39850384,Nhà riêng,Bắc Từ Liêm,14/05/2024,54 m²,"3,5 tỷ",Sổ đỏ/ Sổ hồng,,,,1 tầng,6 m,4 m
39837434,Nhà riêng,Cầu Giấy,13/05/2024,60 m²,15 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,6 tầng,5 m,4 m
37981628,Nhà riêng,Hà Đông,14/05/2024,75 m²,"10,9 tỷ",Đang chờ sổ,Đầy đủ,15 phòng,15 phòng,6 tầng,,"5,2 m"
37534666,Nhà riêng,Đống Đa,09/05/2024,65 m²,12 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,6 m,"4,3 m"
39715534,Nhà riêng,Đống Đa,14/05/2024,70 m²,"18,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,4 phòng,4 tầng,5 m,4 m
39456696,Nhà riêng,Hoài Đức,14/05/2024,56 m²,"9,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản.,6 phòng,5 phòng,5 tầng,8 m,6 m
39663366,Nhà mặt phố,Cầu Giấy,14/05/2024,95 m²,"41,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,8 phòng,10 phòng,9 tầng,8 m,6 m
39749062,Nhà mặt phố,Thanh Xuân,14/05/2024,91 m²,"41,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,7 phòng,7 phòng,9 tầng,8 m,6 m
39850675,Nhà riêng,Long Biên,14/05/2024,94 m²,"11,4 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,,,5 tầng,,
39850670,Nhà riêng,Thanh Xuân,14/05/2024,50 m²,"7,9 tỷ",,,,,5 tầng,,"5,5 m"
39816030,Nhà riêng,Hoàng Mai,10/05/2024,60 m²,"12,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,5 phòng,5 phòng,4 tầng,,"4,5 m"
39813679,Nhà biệt thự liền kề,Hoàng Mai,10/05/2024,62 m²,"10,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,5 phòng,4 tầng,16 m,"7,2 m"
39850343,Nhà riêng,Thanh Xuân,14/05/2024,38 m²,"6,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,4 phòng,5 tầng,"2,5 m","3,5 m"
39850345,Nhà riêng,Thanh Xuân,14/05/2024,68 m²,13 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,6 phòng,7 tầng,,4 m
39839945,Nhà riêng,Đống Đa,14/05/2024,36 m²,"9,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,2 phòng,,3 tầng,10 m,4 m
37873095,Nhà biệt thự liền kề,Hà Đông,03/05/2024,140 m²,26 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,6 phòng,5 tầng,,
39839946,Nhà riêng,Hai Bà Trưng,13/05/2024,50 m²,"7,2 tỷ",,,4 phòng,4 phòng,4 tầng,,"3,3 m"
39733312,Nhà riêng,Hoài Đức,13/05/2024,32 m²,"3,25 tỷ",,"Nội thất gồm có tủ bếp, kệ TV, quạt trần, điều hòa, nóng lạnh.",,,5 tầng,3 m,"3,4 m"
39850656,Nhà riêng,Ba Đình,14/05/2024,62 m²,"18,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,,,7 tầng,4 m,4 m
39850320,Nhà riêng,Đống Đa,14/05/2024,31 m²,"4,95 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,4 phòng,4 tầng,,"3,6 m"
31113400,Nhà mặt phố,Hà Đông,14/05/2024,42 m²,"9,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,3 phòng,4 phòng,3 tầng,6 m,4 m
39850323,Nhà riêng,Thanh Trì,14/05/2024,31 m²,"3,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,5 tầng,5 m,"3,8 m"
39850305,Nhà riêng,Thanh Xuân,14/05/2024,40 m²,"7,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,6 tầng,,"3,8 m"
39841194,Nhà riêng,Hoàng Mai,14/05/2024,37 m²,"6,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,3 phòng,4 phòng,5 tầng,,
39850641,Nhà riêng,Hai Bà Trưng,14/05/2024,70 m²,"16,8 tỷ",,,6 phòng,5 phòng,5 tầng,6 m,"4,3 m"
39850631,Nhà riêng,Đống Đa,14/05/2024,81 m²,23 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,5 phòng,5 tầng,,"5,4 m"
39850295,Nhà riêng,Đống Đa,14/05/2024,29 m²,"4,89 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,3 phòng,4 tầng,,"3,3 m"
26560535,Nhà biệt thự liền kề,Tây Hồ,14/05/2024,220 m²,202 triệu/m²,,,,,,30 m,22 m
39840132,Nhà riêng,Nam Từ Liêm,13/05/2024,35 m²,"4,35 tỷ",Sổ đỏ/ Sổ hồng,"- Nội thất: Đẹp, chủ tự tay mua về hàng cao cấp nhất mới cho lắp đặt",4 phòng,,5 tầng,,
39844352,Nhà riêng,Nam Từ Liêm,14/05/2024,"35,8 m²","6,5 tỷ",Sổ đỏ/ Sổ hồng,,8 phòng,,6 tầng,,
32809845,Nhà biệt thự liền kề,Tây Hồ,14/05/2024,180 m²,86 tỷ,Sổ đỏ/ Sổ hồng,Full nội thất xịn,,,3 tầng,30 m,15 m
39850270,Nhà mặt phố,Đống Đa,14/05/2024,84 m²,36 tỷ,Sổ đỏ/ Sổ hồng,,8 phòng,4 phòng,4 tầng,40 m,
39591412,Nhà riêng,Hoàng Mai,07/05/2024,45 m²,"7,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,3 phòng,5 phòng,6 tầng,3 m,"5,3 m"
39830141,Nhà riêng,Đống Đa,12/05/2024,44 m²,"6,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,3 phòng,4 tầng,,"3,6 m"
39825134,Nhà riêng,Cầu Giấy,12/05/2024,60 m²,"8,25 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,2 m,4 m
31491066,Nhà riêng,Hà Đông,14/05/2024,65 m²,8 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ.,1 phòng,1 phòng,1 tầng,,5 m
39850264,Nhà riêng,Đống Đa,14/05/2024,80 m²,"17,8 tỷ",Sổ đỏ/ Sổ hồng,,20 phòng,20 phòng,8 tầng,,
39850574,Nhà mặt phố,Hoàng Mai,14/05/2024,56 m²,15 tỷ,Sổ đỏ/ Sổ hồng,,,,5 tầng,12 m,"4,6 m"
39798782,Nhà riêng,Thanh Xuân,09/05/2024,30 m²,"4,55 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,3 phòng,4 tầng,,
39815738,Nhà riêng,Hoàng Mai,10/05/2024,45 m²,6 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,5 phòng,6 tầng,,5 m
38815433,Shophouse/Nhà phố thương mại,Thanh Trì,14/05/2024,117 m²,38 tỷ,Sổ đỏ/ Sổ hồng,Không nội thất,6 phòng,6 phòng,6 tầng,36 m,6 m
38922617,Nhà biệt thự liền kề,Hà Đông,14/05/2024,216 m²,47 tỷ,,,,,,,
39644211,Nhà biệt thự liền kề,Hoàng Mai,14/05/2024,202 m²,"37,5 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,6 phòng,6 phòng,4 tầng,10 m,10 m
39850215,Nhà riêng,Đống Đa,14/05/2024,48 m²,"12,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,6 tầng,,"4,2 m"
39801279,Nhà riêng,Long Biên,09/05/2024,"96,5 m²","12,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,3 tầng,4 m,6 m
39673339,Nhà riêng,Nam Từ Liêm,14/05/2024,63 m²,"12,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,14 phòng,,8 tầng,"2,5 m",6 m
39830067,Nhà riêng,Cầu Giấy,12/05/2024,70 m²,15 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,14 phòng,14 phòng,8 tầng,3 m,8 m
39751663,Nhà mặt phố,Cầu Giấy,14/05/2024,100 m²,66 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,15 phòng,,10 tầng,15 m,10 m
39568972,Nhà riêng,Thanh Trì,14/05/2024,68 m²,"5,6 tỷ",Sổ đỏ/ Sổ hồng,,,,2 tầng,"2,5 m",10 m
39751609,Nhà mặt phố,Cầu Giấy,14/05/2024,98 m²,56 tỷ,Sổ đỏ/ Sổ hồng,,5 phòng,,5 tầng,20 m,"6,5 m"
39741371,Nhà biệt thự liền kề,Nam Từ Liêm,14/05/2024,113 m²,"37,5 tỷ",Sổ đỏ/ Sổ hồng,Không nội thất,,,5 tầng,8 m,5 m
39474796,Nhà riêng,Nam Từ Liêm,14/05/2024,40 m²,7 tỷ,Sổ đỏ/ Sổ hồng,Không nội thất,,,1 tầng,3 m,3 m
39836982,Nhà riêng,Nam Từ Liêm,13/05/2024,74 m²,"14,5 tỷ",,"Full nội thất, điều hòa, nóng lạnh, máy giặt, bếp, khóa vân tay, nhà đẹp như khách sạn, 13 phòng khép kín lúc nào cũng full phòng doanh thu 65 triệu/ tháng.",13 phòng,13 phòng,7 tầng,,
39837327,Nhà biệt thự liền kề,Hà Đông,13/05/2024,83 m²,"14,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,6 phòng,7 phòng,5 tầng,,5 m
39835835,Nhà riêng,Thanh Xuân,13/05/2024,45 m²,9 tỷ,Sổ đỏ,Cơ bản,4 phòng,3 phòng,4 tầng,,
39850444,Nhà riêng,Nam Từ Liêm,14/05/2024,32 m²,"4,45 tỷ",,Chủ tặng lại toàn bộ nội thất xịn phong cách hiện đại.,,,5 tầng,,4 m
39850478,Nhà mặt phố,Đống Đa,14/05/2024,224 m²,125 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,12 phòng,,6 tầng,30 m,10 m
39809026,Shophouse/Nhà phố thương mại,Hà Đông,10/05/2024,65 m²,"25,5 tỷ",,,,,5 tầng,,"6,5 m"
39802259,Nhà mặt phố,Hà Đông,09/05/2024,40 m²,"8,5 tỷ",Sổ đỏ/ Sổ hồng,,2 phòng,2 phòng,2 tầng,6 m,4 m
39802770,Nhà riêng,Hà Đông,09/05/2024,46 m²,"6,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,2 phòng,3 tầng,,"3,5 m"
39791192,Nhà riêng,Hà Đông,08/05/2024,30 m²,"9,3 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,5 phòng,7 tầng,,
39850441,Nhà mặt phố,Ba Đình,14/05/2024,85 m²,37 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,3 tầng,,"5,1 m"
39849932,Nhà biệt thự liền kề,Hoài Đức,14/05/2024,170 m²,26 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,,
39850446,Nhà riêng,Hà Đông,14/05/2024,90 m²,"11,5 tỷ",SĐ,,,,7 tầng,,
39779040,Nhà riêng,Thanh Xuân,07/05/2024,53 m²,"13,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,4 tầng,,"4,4 m"
39850428,Nhà mặt phố,Đống Đa,14/05/2024,216 m²,108 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,20 phòng,,9 tầng,30 m,"10,5 m"
39613260,Nhà riêng,Cầu Giấy,14/05/2024,35 m²,"6,25 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,4 phòng,5 tầng,,
39839719,Nhà riêng,Nam Từ Liêm,13/05/2024,50 m²,"9,59 tỷ",Sổ đỏ/ Sổ hồng,,11 phòng,11 phòng,7 tầng,,
39850419,Nhà riêng,Hoàng Mai,14/05/2024,"36,3 m²","4,6 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản.,5 phòng,4 phòng,5 tầng,,
39824129,Nhà riêng,Hà Đông,11/05/2024,52 m²,"10,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,4 tầng,,"3,7 m"
39850349,Nhà biệt thự liền kề,Hoài Đức,14/05/2024,100 m²,"13,2 tỷ",,,,,,17 m,5 m
35358263,Nhà biệt thự liền kề,Hà Đông,12/05/2024,"237,5 m²",31 tỷ,Sổ đỏ,,,,4 tầng,,
39850288,Nhà biệt thự liền kề,Hà Đông,14/05/2024,"198,9 m²",58 tỷ,Sổ hồng/sổ đỏ,,,,4 tầng,,27 m
39850267,Nhà riêng,Hà Đông,14/05/2024,47 m²,9 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,6 phòng,5 tầng,,4 m
39789949,Nhà riêng,Hoàng Mai,08/05/2024,40 m²,"4,2 tỷ",Sổ đỏ/ Sổ hồng.,,3 phòng,,5 tầng,,
39850407,Nhà mặt phố,Hai Bà Trưng,14/05/2024,115 m²,"38,4 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,10 phòng,,8 tầng,18 m,"3,8 m"
39849421,Nhà riêng,Thanh Xuân,14/05/2024,44 m²,"6,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,3 phòng,5 tầng,,"4,5 m"
39848930,Nhà riêng,Hoài Đức,14/05/2024,32 m²,"2,9 tỷ",Sổ đỏ/ Sổ hồng,,,,5 tầng,,"8,2 m"
39823730,Nhà riêng,Cầu Giấy,11/05/2024,42 m²,"8,4 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,5 tầng,3 m,"3,6 m"
39848480,Nhà riêng,Bắc Từ Liêm,14/05/2024,48 m²,"6,85 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,4 phòng,3 phòng,4 tầng,,
39801064,Nhà riêng,Đống Đa,09/05/2024,65 m²,12 tỷ,Sổ đỏ/ Sổ hồng,,17 phòng,17 phòng,7 tầng,,
39801018,Nhà riêng,Đống Đa,09/05/2024,65 m²,"14,8 tỷ",Sổ đỏ/ Sổ hồng,,14 phòng,14 phòng,7 tầng,,
39849765,Nhà biệt thự liền kề,Hoài Đức,14/05/2024,240 m²,70 triệu/m²,,,,,,,
39413913,Nhà mặt phố,Đống Đa,14/05/2024,36 m²,"13,6 tỷ",Sổ đỏ/ Sổ hồng,,,,,,"3,7 m"
39850366,Nhà riêng,Cầu Giấy,14/05/2024,55 m²,15 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,10 phòng,10 phòng,6 tầng,,
39850135,Nhà biệt thự liền kề,Hai Bà Trưng,14/05/2024,95 m²,"28,3 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,6 phòng,5 tầng,6 m,5 m
39849755,Nhà riêng,Thanh Trì,14/05/2024,107 m²,"17,3 tỷ",+ Pháp lý: Sổ đỏ chính chủ giao dịch ngay.,Đầy đủ,40 phòng,40 phòng,7 tầng,"3,5 m",6 m
39850355,Nhà riêng,Bắc Từ Liêm,14/05/2024,68 m²,"9,9 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,4 phòng,5 tầng,3 m,"4,5 m"
38968146,Nhà riêng,Đống Đa,14/05/2024,50 m²,15 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,6 phòng,6 phòng,5 tầng,,"5,5 m"
39850179,Nhà riêng,Đống Đa,14/05/2024,"52,3 m²","13,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,5 m,"4,5 m"
39830094,Nhà biệt thự liền kề,Nam Từ Liêm,12/05/2024,105 m²,"26,5 tỷ","+ Sổ đỏ đầy đủ, sẵn sàng giao dịch.",Đầy đủ,6 phòng,4 phòng,4 tầng,8 m,"6,5 m"
39850539,Nhà biệt thự liền kề,Ba Đình,14/05/2024,70 m²,25 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,10 m,"5,5 m"
39797091,Nhà riêng,Long Biên,09/05/2024,43 m²,"4,75 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,4 phòng,4 phòng,4 tầng,3 m,5 m
39796706,Nhà riêng,Long Biên,09/05/2024,43 m²,"6,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,,,1 tầng,5 m,
39628663,Nhà biệt thự liền kề,Gia Lâm,18/04/2024,66 m²,"13,9 tỷ",Sổ đỏ,,,,,,
